name,freq
JENKA,53.106251
LILLI,53.106251
LJUDMILA,53.106251
LUĎA,53.106251
MALVINA,53.106251
NATALJA,53.106251
PELAGIE,53.106251
SIEGLINDA,53.106251
TRUDA,53.106251
ZLATICE,53.106251
TAŇA,53.106251
SYLVESTRA,53.106251
LIDA,53.106251
DAŇA,53.106251
ŠKOLASTIKA,51.20959918
CHRISULA,51.20959918
HEŘMA,51.20959918
JOLANKA,51.20959918
KATINA,51.20959918
LUDOSLAVA,51.20959918
MARICA,51.20959918
MARITA,51.20959918
PARASKA,51.20959918
REBECCA,51.20959918
SERAFINA,51.20959918
VALESKA,51.20959918
BEDŘICHA,51.20959918
AGNIESZKA,49.31294736
ALBERTA,49.31294736
ANNASTÁZIE,49.31294736
ANNASTAZIE,49.31294736
DARINKA,49.31294736
GENOWEFA,49.31294736
ILENA,49.31294736
INÉZ,49.31294736
INES,49.31294736
ISOLDE,49.31294736
JORGA,49.31294736
KAROLA,49.31294736
LIBORA,49.31294736
SILVANA,49.31294736
VÍTA,49.31294736
VOJTĚCHA,49.31294736
ARLETA,47.41629554
BARUNKA,47.41629554
CHRISTIANA,47.41629554
DALENA,47.41629554
FILIPÍNA,47.41629554
GRAZYNA,47.41629554
HELA,47.41629554
KATHARINA,47.41629554
MÁŘÍ MAGDALENA,47.41629554
MILUŠA,47.41629554
SUSAN,47.41629554
WIESLAWA,47.41629554
SINDY,47.41629554
CYRILKA,45.51964372
CYRILLA,45.51964372
DARUŠKA,45.51964372
EUGENIA,45.51964372
GENOVEVA,45.51964372
LADĚNA,45.51964372
MELINDA,45.51964372
OLINKA,45.51964372
ROSANA,45.51964372
ROSITA,45.51964372
VĚDA,45.51964372
KVĚTENA,45.51964372
VĚRUŠE,45.51964372
DIMITRA,45.51964372
MIROSLÁVKA,45.51964372
ANNALIESE,43.6229919
ESTHER,43.6229919
FRÍDA,43.6229919
GUSTA,43.6229919
HENRIETTA,43.6229919
IBOJA,43.6229919
ILJANA,43.6229919
JARMILKA,43.6229919
KALINA,43.6229919
KLARA,43.6229919
MARGARÉTA,43.6229919
RADUŠE,43.6229919
RAJA,43.6229919
ROZÍNA,43.6229919
SVATOMÍRA,43.6229919
VERONICA,43.6229919
VLADKA,43.6229919
LEONARDA,43.6229919
BLAHOMÍRA,41.72634007
INGEBURG,41.72634007
JÚLIE,41.72634007
JŮLIE,41.72634007
KIM,41.72634007
KLEMENTÍNA,41.72634007
LIÁNA,41.72634007
LIBOSLAVA,41.72634007
LOTA,41.72634007
LOTTE,41.72634007
LUBISLAVA,41.72634007
NIKÉ,41.72634007
RÓZA,41.72634007
VILEMA,41.72634007
VILÉMINA,41.72634007
ANNA MARIE,41.72634007
ŽEŇA,41.72634007
IVUŠE,41.72634007
ANIKA,41.72634007
ŽIVA,39.82968825
BENEDIKTA,39.82968825
BOHUVĚRA,39.82968825
